project,bug_id,checkout,compile,tests_status,failing_tests_count,elapsed_seconds,error_msg
Compress,19,SUCCESS,SUCCESS,COMPLETED,1,39.05,
Compress,20,SUCCESS,SUCCESS,COMPLETED,1,39.58,
Compress,22,SUCCESS,SUCCESS,COMPLETED,1,47.1,
Compress,23,SUCCESS,SUCCESS,COMPLETED,1,49.03,
Compress,21,SUCCESS,SUCCESS,COMPLETED,8,51.24,
Compress,25,SUCCESS,SUCCESS,COMPLETED,1,48.9,
Compress,24,SUCCESS,SUCCESS,COMPLETED,1,52.09,
Compress,27,SUCCESS,SUCCESS,COMPLETED,1,47.96,
Compress,28,SUCCESS,SUCCESS,COMPLETED,1,46.62,
Compress,26,SUCCESS,SUCCESS,COMPLETED,2,55.97,
Collections,18,SUCCESS,SUCCESS,COMPLETED,1,198.88,
Compress,29,SUCCESS,SUCCESS,COMPLETED,3,52.55,
Compress,30,SUCCESS,SUCCESS,COMPLETED,1,56.79,
Compress,31,SUCCESS,SUCCESS,COMPLETED,2,60.64,
Compress,32,SUCCESS,SUCCESS,COMPLETED,1,55.31,
Compress,33,SUCCESS,SUCCESS,COMPLETED,1,59.69,
Compress,34,SUCCESS,SUCCESS,COMPLETED,1,62.59,
Compress,36,SUCCESS,SUCCESS,COMPLETED,1,58.74,
Compress,35,SUCCESS,SUCCESS,COMPLETED,1,61.32,
Compress,37,SUCCESS,SUCCESS,COMPLETED,1,57.06,
Compress,38,SUCCESS,SUCCESS,COMPLETED,1,58.16,
Compress,39,SUCCESS,SUCCESS,COMPLETED,1,59.91,
Compress,40,SUCCESS,SUCCESS,COMPLETED,2,55.41,
Csv,1,SUCCESS,SUCCESS,COMPLETED,1,19.69,
Compress,41,SUCCESS,SUCCESS,COMPLETED,2,62.11,
Csv,2,SUCCESS,SUCCESS,COMPLETED,1,45.25,
Csv,3,SUCCESS,SUCCESS,COMPLETED,3,43.1,
Csv,5,SUCCESS,SUCCESS,COMPLETED,1,42.74,
Csv,4,SUCCESS,SUCCESS,COMPLETED,1,43.35,
Compress,42,SUCCESS,SUCCESS,COMPLETED,1,82.22,
Csv,6,SUCCESS,SUCCESS,COMPLETED,1,40.03,
Csv,7,SUCCESS,SUCCESS,COMPLETED,1,37.82,
Compress,43,SUCCESS,SUCCESS,COMPLETED,1,66.68,
Csv,8,SUCCESS,SUCCESS,COMPLETED,1,-4.78,
Csv,9,SUCCESS,SUCCESS,COMPLETED,1,-4.85,
Compress,45,SUCCESS,SUCCESS,COMPLETED,1,64.97,
Compress,44,SUCCESS,SUCCESS,COMPLETED,3,71.61,
Csv,11,SUCCESS,SUCCESS,COMPLETED,1,3.17,
Csv,10,SUCCESS,SUCCESS,COMPLETED,1,24.95,
Csv,12,SUCCESS,SUCCESS,COMPLETED,1,4.09,
Compress,46,SUCCESS,SUCCESS,COMPLETED,1,72.58,
Compress,47,SUCCESS,SUCCESS,COMPLETED,1,73.91,
Csv,13,SUCCESS,SUCCESS,COMPLETED,2,22.33,
Csv,14,SUCCESS,SUCCESS,COMPLETED,6,27.64,
Gson,1,SUCCESS,SUCCESS,COMPLETED,1,49.97,
Csv,16,SUCCESS,SUCCESS,COMPLETED,1,52.33,
Csv,15,SUCCESS,SUCCESS,COMPLETED,1,52.59,
Gson,2,SUCCESS,SUCCESS,COMPLETED,1,45.22,
Gson,6,SUCCESS,SUCCESS,COMPLETED,2,46.38,
Gson,5,SUCCESS,SUCCESS,COMPLETED,1,26.21,
Gson,4,SUCCESS,SUCCESS,COMPLETED,3,52.49,
Gson,3,SUCCESS,SUCCESS,COMPLETED,2,54.47,
Gson,7,SUCCESS,SUCCESS,COMPLETED,3,47.2,
Gson,8,SUCCESS,SUCCESS,COMPLETED,2,68.07,
Gson,9,SUCCESS,SUCCESS,COMPLETED,1,51.67,
Gson,10,SUCCESS,SUCCESS,COMPLETED,1,47.74,
Gson,13,SUCCESS,SUCCESS,COMPLETED,1,46.3,
Gson,11,SUCCESS,SUCCESS,COMPLETED,1,48.26,
Gson,12,SUCCESS,SUCCESS,COMPLETED,2,46.59,
Gson,16,SUCCESS,SUCCESS,COMPLETED,2,45.3,
Gson,15,SUCCESS,SUCCESS,COMPLETED,1,47.07,
Gson,14,SUCCESS,SUCCESS,COMPLETED,7,52.15,
Gson,17,SUCCESS,SUCCESS,COMPLETED,2,45.7,
Gson,18,SUCCESS,SUCCESS,COMPLETED,1,46.66,
JacksonCore,1,SUCCESS,SUCCESS,COMPLETED,1,48.72,
JacksonCore,2,SUCCESS,SUCCESS,COMPLETED,2,31.13,
JacksonCore,3,SUCCESS,SUCCESS,COMPLETED,1,43.48,
JacksonCore,4,SUCCESS,SUCCESS,COMPLETED,1,44.97,
JacksonCore,6,SUCCESS,SUCCESS,COMPLETED,1,45.6,
JacksonCore,7,SUCCESS,SUCCESS,COMPLETED,2,46.47,
JacksonCore,9,SUCCESS,SUCCESS,COMPLETED,2,45.22,
JacksonCore,8,SUCCESS,SUCCESS,COMPLETED,1,47.11,
JacksonCore,5,SUCCESS,SUCCESS,COMPLETED,1,52.1,
JacksonCore,12,SUCCESS,SUCCESS,COMPLETED,1,46.91,
JacksonCore,11,SUCCESS,SUCCESS,COMPLETED,1,53.38,
JacksonCore,13,SUCCESS,SUCCESS,COMPLETED,1,47.8,
JacksonCore,10,SUCCESS,SUCCESS,COMPLETED,4,57.89,
JacksonCore,14,SUCCESS,SUCCESS,COMPLETED,1,49.71,
JacksonCore,15,SUCCESS,SUCCESS,COMPLETED,1,50.57,
JacksonCore,16,SUCCESS,SUCCESS,COMPLETED,1,56.45,
JacksonCore,18,SUCCESS,SUCCESS,COMPLETED,1,47.64,
JacksonCore,17,SUCCESS,SUCCESS,COMPLETED,1,49.5,
JacksonCore,19,SUCCESS,SUCCESS,COMPLETED,1,66.87,
JacksonCore,20,SUCCESS,SUCCESS,COMPLETED,2,51.2,
JacksonCore,21,SUCCESS,SUCCESS,COMPLETED,3,52.49,
JacksonCore,22,SUCCESS,SUCCESS,COMPLETED,12,50.51,
JacksonCore,26,SUCCESS,SUCCESS,COMPLETED,1,39.38,
JacksonCore,24,SUCCESS,SUCCESS,COMPLETED,8,49.36,
JacksonCore,23,SUCCESS,SUCCESS,COMPLETED,1,52.85,
JacksonCore,25,SUCCESS,SUCCESS,COMPLETED,1,50.49,
JacksonDatabind,2,SUCCESS,SUCCESS,COMPLETED,1,237.18,
JacksonDatabind,3,SUCCESS,SUCCESS,COMPLETED,1,236.58,
JacksonDatabind,5,FAILED,FAILED,SKIPPED,-1,281.46,Timeout (300s) exceeded
JacksonDatabind,6,FAILED,FAILED,SKIPPED,-1,302.55,Timeout (300s) exceeded
JacksonDatabind,4,SUCCESS,SUCCESS,COMPLETED,1,317.4,
JacksonDatabind,8,FAILED,FAILED,SKIPPED,-1,306.33,Timeout (300s) exceeded
JacksonDatabind,7,FAILED,FAILED,SKIPPED,-1,312.35,Timeout (300s) exceeded
JacksonDatabind,10,FAILED,FAILED,SKIPPED,-1,301.15,Timeout (300s) exceeded
JacksonDatabind,9,FAILED,FAILED,SKIPPED,-1,325.36,Timeout (300s) exceeded
JacksonDatabind,11,FAILED,FAILED,SKIPPED,-1,305.46,Timeout (300s) exceeded
JacksonDatabind,12,FAILED,FAILED,SKIPPED,-1,305.02,Timeout (300s) exceeded
JacksonDatabind,1,SUCCESS,SUCCESS,SKIPPED,-1,348.06,Timeout (300s) exceeded
JacksonDatabind,13,SUCCESS,SUCCESS,COMPLETED,1,320.83,
JacksonDatabind,14,SUCCESS,SUCCESS,COMPLETED,1,322.32,
JacksonDatabind,17,FAILED,FAILED,SKIPPED,-1,304.7,Timeout (300s) exceeded
JacksonDatabind,20,FAILED,FAILED,SKIPPED,-1,314.17,Timeout (300s) exceeded
JacksonDatabind,19,FAILED,FAILED,SKIPPED,-1,316.24,Timeout (300s) exceeded
JacksonDatabind,22,FAILED,FAILED,SKIPPED,-1,311.43,Timeout (300s) exceeded
JacksonDatabind,18,FAILED,FAILED,SKIPPED,-1,320.55,Timeout (300s) exceeded
JacksonDatabind,15,SUCCESS,SUCCESS,COMPLETED,1,337.19,
JacksonDatabind,23,FAILED,FAILED,SKIPPED,-1,314.99,Timeout (300s) exceeded
JacksonDatabind,21,FAILED,FAILED,SKIPPED,-1,298.96,Timeout (300s) exceeded
JacksonDatabind,24,FAILED,FAILED,SKIPPED,-1,315.27,Timeout (300s) exceeded
JacksonDatabind,16,SUCCESS,SUCCESS,COMPLETED,1,343.32,
JacksonDatabind,26,SUCCESS,SUCCESS,COMPLETED,1,277.65,
JacksonDatabind,25,SUCCESS,SUCCESS,COMPLETED,1,279.97,
JacksonDatabind,27,FAILED,FAILED,SKIPPED,-1,301.83,Timeout (300s) exceeded
JacksonDatabind,38,SUCCESS,SUCCESS,SKIPPED,-1,488.85,Timeout (300s) exceeded
JacksonDatabind,36,SUCCESS,SUCCESS,SKIPPED,-1,671.13,Timeout (300s) exceeded
JacksonDatabind,28,SUCCESS,SUCCESS,SKIPPED,-1,689.42,Timeout (300s) exceeded
JacksonDatabind,35,SUCCESS,SUCCESS,SKIPPED,-1,676.5,Timeout (300s) exceeded
JacksonDatabind,30,SUCCESS,SUCCESS,SKIPPED,-1,666.39,Timeout (300s) exceeded
JacksonDatabind,37,SUCCESS,SUCCESS,SKIPPED,-1,488.87,Timeout (300s) exceeded
JacksonDatabind,29,SUCCESS,SUCCESS,SKIPPED,-1,687.52,Timeout (300s) exceeded
JacksonDatabind,32,SUCCESS,SUCCESS,SKIPPED,-1,683.45,Timeout (300s) exceeded
JacksonDatabind,31,SUCCESS,SUCCESS,SKIPPED,-1,683.61,Timeout (300s) exceeded
JacksonDatabind,34,SUCCESS,SUCCESS,SKIPPED,-1,682.71,Timeout (300s) exceeded
JacksonDatabind,39,SUCCESS,SUCCESS,SKIPPED,-1,400.76,Timeout (300s) exceeded
JacksonDatabind,33,SUCCESS,SUCCESS,SKIPPED,-1,683.34,Timeout (300s) exceeded
JacksonDatabind,49,SUCCESS,SUCCESS,SKIPPED,-1,681.13,Timeout (300s) exceeded
JacksonDatabind,40,SUCCESS,SUCCESS,SKIPPED,-1,681.33,Timeout (300s) exceeded
JacksonDatabind,43,SUCCESS,SUCCESS,SKIPPED,-1,681.33,Timeout (300s) exceeded
JacksonDatabind,45,SUCCESS,SUCCESS,SKIPPED,-1,681.33,Timeout (300s) exceeded
JacksonDatabind,42,SUCCESS,SUCCESS,SKIPPED,-1,681.31,Timeout (300s) exceeded
JacksonDatabind,44,SUCCESS,SUCCESS,SKIPPED,-1,681.42,Timeout (300s) exceeded
JacksonDatabind,47,SUCCESS,SUCCESS,SKIPPED,-1,681.42,Timeout (300s) exceeded
JacksonDatabind,46,SUCCESS,SUCCESS,SKIPPED,-1,681.43,Timeout (300s) exceeded
JacksonDatabind,41,SUCCESS,SUCCESS,SKIPPED,-1,681.44,Timeout (300s) exceeded
JacksonDatabind,50,SUCCESS,SUCCESS,SKIPPED,-1,680.98,Timeout (300s) exceeded
JacksonDatabind,48,SUCCESS,SUCCESS,SKIPPED,-1,681.45,Timeout (300s) exceeded
JacksonDatabind,51,SUCCESS,SUCCESS,SKIPPED,-1,680.79,Timeout (300s) exceeded
JacksonDatabind,56,FAILED,FAILED,SKIPPED,-1,297.22,Timeout (300s) exceeded
JacksonDatabind,62,FAILED,FAILED,SKIPPED,-1,297.21,Timeout (300s) exceeded
JacksonDatabind,53,FAILED,FAILED,SKIPPED,-1,297.22,Timeout (300s) exceeded
JacksonDatabind,58,FAILED,FAILED,SKIPPED,-1,297.24,Timeout (300s) exceeded
JacksonDatabind,63,FAILED,FAILED,SKIPPED,-1,297.17,Timeout (300s) exceeded
JacksonDatabind,52,FAILED,FAILED,SKIPPED,-1,297.23,Timeout (300s) exceeded
JacksonDatabind,60,FAILED,FAILED,SKIPPED,-1,297.23,Timeout (300s) exceeded
JacksonDatabind,57,FAILED,FAILED,SKIPPED,-1,297.24,Timeout (300s) exceeded
JacksonDatabind,59,FAILED,FAILED,SKIPPED,-1,297.24,Timeout (300s) exceeded
JacksonDatabind,55,FAILED,FAILED,SKIPPED,-1,297.3,Timeout (300s) exceeded
JacksonDatabind,61,FAILED,FAILED,SKIPPED,-1,297.28,Timeout (300s) exceeded
JacksonDatabind,54,FAILED,FAILED,SKIPPED,-1,297.32,Timeout (300s) exceeded
JacksonDatabind,71,SUCCESS,SUCCESS,SKIPPED,-1,590.35,Timeout (300s) exceeded
JacksonDatabind,72,SUCCESS,SUCCESS,SKIPPED,-1,590.35,Timeout (300s) exceeded
JacksonDatabind,69,SUCCESS,SUCCESS,SKIPPED,-1,590.37,Timeout (300s) exceeded
JacksonDatabind,70,SUCCESS,SUCCESS,SKIPPED,-1,590.38,Timeout (300s) exceeded
JacksonDatabind,68,SUCCESS,SUCCESS,SKIPPED,-1,590.44,Timeout (300s) exceeded
JacksonDatabind,76,SUCCESS,SUCCESS,SKIPPED,-1,590.29,Timeout (300s) exceeded
JacksonDatabind,64,SUCCESS,SUCCESS,SKIPPED,-1,590.56,Timeout (300s) exceeded
JacksonDatabind,66,SUCCESS,SUCCESS,SKIPPED,-1,590.44,Timeout (300s) exceeded
JacksonDatabind,75,SUCCESS,SUCCESS,SKIPPED,-1,590.32,Timeout (300s) exceeded
JacksonDatabind,73,SUCCESS,SUCCESS,SKIPPED,-1,590.53,Timeout (300s) exceeded
JacksonDatabind,67,SUCCESS,SUCCESS,SKIPPED,-1,590.5,Timeout (300s) exceeded
JacksonDatabind,74,SUCCESS,SUCCESS,SKIPPED,-1,590.3,Timeout (300s) exceeded
JacksonDatabind,79,SUCCESS,SUCCESS,SKIPPED,-1,540.57,Timeout (300s) exceeded
JacksonDatabind,81,SUCCESS,SUCCESS,SKIPPED,-1,540.55,Timeout (300s) exceeded
JacksonDatabind,77,SUCCESS,SUCCESS,SKIPPED,-1,540.43,Timeout (300s) exceeded
JacksonDatabind,78,SUCCESS,SUCCESS,SKIPPED,-1,540.6,Timeout (300s) exceeded
JacksonDatabind,80,SUCCESS,SUCCESS,SKIPPED,-1,540.58,Timeout (300s) exceeded
JacksonDatabind,88,SUCCESS,SUCCESS,SKIPPED,-1,538.74,Timeout (300s) exceeded
JacksonDatabind,83,SUCCESS,SUCCESS,SKIPPED,-1,540.2,Timeout (300s) exceeded
JacksonDatabind,86,SUCCESS,SUCCESS,SKIPPED,-1,538.88,Timeout (300s) exceeded
JacksonDatabind,85,SUCCESS,SUCCESS,SKIPPED,-1,538.88,Timeout (300s) exceeded
JacksonDatabind,84,SUCCESS,SUCCESS,SKIPPED,-1,538.92,Timeout (300s) exceeded
JacksonDatabind,82,SUCCESS,SUCCESS,SKIPPED,-1,540.54,Timeout (300s) exceeded
JacksonDatabind,87,SUCCESS,SUCCESS,SKIPPED,-1,538.77,Timeout (300s) exceeded
JacksonDatabind,94,FAILED,FAILED,SKIPPED,-1,346.84,Timeout (300s) exceeded
JacksonDatabind,97,FAILED,FAILED,SKIPPED,-1,346.8,Timeout (300s) exceeded
JacksonDatabind,96,FAILED,FAILED,SKIPPED,-1,346.81,Timeout (300s) exceeded
JacksonDatabind,93,FAILED,FAILED,SKIPPED,-1,346.85,Timeout (300s) exceeded
JacksonDatabind,100,FAILED,FAILED,SKIPPED,-1,346.66,Timeout (300s) exceeded
JacksonDatabind,99,FAILED,FAILED,SKIPPED,-1,346.66,Timeout (300s) exceeded
JacksonDatabind,101,FAILED,FAILED,SKIPPED,-1,346.65,Timeout (300s) exceeded
JacksonDatabind,95,FAILED,FAILED,SKIPPED,-1,346.81,Timeout (300s) exceeded
JacksonDatabind,98,FAILED,FAILED,SKIPPED,-1,346.7,Timeout (300s) exceeded
JacksonDatabind,92,FAILED,FAILED,SKIPPED,-1,346.9,Timeout (300s) exceeded
JacksonDatabind,91,FAILED,FAILED,SKIPPED,-1,346.9,Timeout (300s) exceeded
JacksonDatabind,90,FAILED,FAILED,SKIPPED,-1,346.88,Timeout (300s) exceeded
JacksonXml,1,SUCCESS,SUCCESS,COMPLETED,3,234.17,
JacksonXml,2,SUCCESS,SUCCESS,COMPLETED,1,48.59,
JacksonXml,3,SUCCESS,SUCCESS,COMPLETED,1,89.91,
JacksonDatabind,104,SUCCESS,SUCCESS,SKIPPED,-1,572.86,Timeout (300s) exceeded
JacksonDatabind,105,SUCCESS,SUCCESS,SKIPPED,-1,572.86,Timeout (300s) exceeded
JacksonDatabind,107,SUCCESS,SUCCESS,SKIPPED,-1,572.86,Timeout (300s) exceeded
JacksonDatabind,112,SUCCESS,SUCCESS,SKIPPED,-1,572.86,Timeout (300s) exceeded
JacksonDatabind,109,SUCCESS,SUCCESS,SKIPPED,-1,572.86,Timeout (300s) exceeded
JacksonDatabind,103,SUCCESS,SUCCESS,SKIPPED,-1,572.86,Timeout (300s) exceeded
JacksonDatabind,102,SUCCESS,SUCCESS,SKIPPED,-1,572.86,Timeout (300s) exceeded
JacksonDatabind,110,SUCCESS,SUCCESS,SKIPPED,-1,572.86,Timeout (300s) exceeded
JacksonDatabind,111,SUCCESS,SUCCESS,SKIPPED,-1,572.87,Timeout (300s) exceeded
JacksonDatabind,108,SUCCESS,SUCCESS,SKIPPED,-1,572.85,Timeout (300s) exceeded
JacksonDatabind,106,SUCCESS,SUCCESS,SKIPPED,-1,572.87,Timeout (300s) exceeded
Jsoup,3,SUCCESS,SUCCESS,COMPLETED,3,74.1,
Jsoup,4,SUCCESS,SUCCESS,COMPLETED,2,74.43,
Jsoup,9,SUCCESS,SUCCESS,COMPLETED,1,74.12,
Jsoup,2,SUCCESS,SUCCESS,COMPLETED,1,74.57,
Jsoup,6,SUCCESS,SUCCESS,COMPLETED,2,74.4,
Jsoup,5,SUCCESS,SUCCESS,COMPLETED,1,74.44,
Jsoup,7,SUCCESS,SUCCESS,COMPLETED,1,74.24,
Jsoup,8,SUCCESS,SUCCESS,COMPLETED,1,74.7,
Jsoup,1,SUCCESS,SUCCESS,COMPLETED,1,75.05,
Jsoup,10,SUCCESS,SUCCESS,COMPLETED,1,22.79,
Jsoup,11,SUCCESS,SUCCESS,COMPLETED,4,22.77,
Jsoup,12,SUCCESS,SUCCESS,COMPLETED,1,22.79,
Jsoup,15,SUCCESS,SUCCESS,COMPLETED,1,23.92,
Jsoup,14,SUCCESS,SUCCESS,COMPLETED,2,23.97,
Jsoup,13,SUCCESS,SUCCESS,COMPLETED,4,24.07,
Jsoup,17,SUCCESS,SUCCESS,COMPLETED,1,44.95,
Jsoup,16,SUCCESS,SUCCESS,COMPLETED,2,24.54,
Jsoup,18,SUCCESS,SUCCESS,COMPLETED,3,24.15,
JacksonXml,4,SUCCESS,SUCCESS,COMPLETED,1,324.91,
Jsoup,21,SUCCESS,SUCCESS,COMPLETED,2,24.43,
Jsoup,20,SUCCESS,SUCCESS,COMPLETED,1,25.23,
Jsoup,25,SUCCESS,SUCCESS,COMPLETED,1,4.84,
Jsoup,27,SUCCESS,SUCCESS,COMPLETED,2,25.74,
Jsoup,26,SUCCESS,SUCCESS,COMPLETED,1,26.72,
Jsoup,19,SUCCESS,SUCCESS,COMPLETED,1,29.07,
JacksonXml,5,SUCCESS,SUCCESS,COMPLETED,1,127.97,
JacksonXml,6,SUCCESS,SUCCESS,COMPLETED,5,128.18,
Jsoup,28,SUCCESS,SUCCESS,COMPLETED,6,25.28,
Jsoup,24,SUCCESS,SUCCESS,COMPLETED,1,34.22,
Jsoup,23,SUCCESS,SUCCESS,COMPLETED,1,56.19,
Jsoup,22,SUCCESS,SUCCESS,COMPLETED,3,36.39,
Jsoup,30,SUCCESS,SUCCESS,COMPLETED,1,27.69,
Jsoup,31,SUCCESS,SUCCESS,COMPLETED,1,26.63,
Jsoup,29,SUCCESS,SUCCESS,COMPLETED,1,29.8,
Jsoup,32,SUCCESS,SUCCESS,COMPLETED,1,28.09,
Jsoup,34,SUCCESS,SUCCESS,COMPLETED,2,28.9,
Jsoup,35,SUCCESS,SUCCESS,COMPLETED,1,27.43,
Jsoup,36,SUCCESS,SUCCESS,COMPLETED,6,27.74,
Jsoup,37,SUCCESS,SUCCESS,COMPLETED,1,6.0,
Jsoup,33,SUCCESS,SUCCESS,COMPLETED,1,30.11,
Jsoup,38,SUCCESS,SUCCESS,COMPLETED,1,27.1,
Jsoup,39,SUCCESS,SUCCESS,COMPLETED,1,7.21,
Jsoup,40,SUCCESS,SUCCESS,COMPLETED,2,27.22,
Jsoup,41,SUCCESS,SUCCESS,COMPLETED,1,32.34,
Jsoup,43,SUCCESS,SUCCESS,COMPLETED,2,32.91,
Jsoup,42,SUCCESS,SUCCESS,COMPLETED,2,33.14,
Jsoup,44,SUCCESS,SUCCESS,COMPLETED,1,32.51,
Jsoup,47,SUCCESS,SUCCESS,COMPLETED,1,32.21,
Jsoup,46,SUCCESS,SUCCESS,COMPLETED,1,32.87,
Jsoup,49,SUCCESS,SUCCESS,COMPLETED,1,32.5,
Jsoup,45,SUCCESS,SUCCESS,COMPLETED,1,33.73,
Jsoup,48,SUCCESS,SUCCESS,COMPLETED,1,35.88,
Jsoup,51,SUCCESS,SUCCESS,COMPLETED,1,31.4,
Jsoup,50,SUCCESS,SUCCESS,COMPLETED,1,54.87,
Jsoup,52,SUCCESS,SUCCESS,COMPLETED,7,32.58,
Jsoup,53,SUCCESS,SUCCESS,COMPLETED,1,34.46,
Jsoup,54,SUCCESS,SUCCESS,COMPLETED,1,36.87,
Jsoup,55,SUCCESS,SUCCESS,COMPLETED,1,37.03,
Jsoup,57,SUCCESS,SUCCESS,COMPLETED,1,37.33,
Jsoup,58,SUCCESS,SUCCESS,COMPLETED,3,37.57,
Jsoup,56,SUCCESS,SUCCESS,COMPLETED,1,41.25,
Jsoup,59,SUCCESS,SUCCESS,COMPLETED,2,39.46,
Jsoup,61,SUCCESS,SUCCESS,COMPLETED,2,36.94,
Jsoup,60,SUCCESS,SUCCESS,COMPLETED,2,41.75,
Jsoup,62,SUCCESS,SUCCESS,COMPLETED,1,37.62,
Jsoup,63,SUCCESS,SUCCESS,COMPLETED,3,17.97,
Jsoup,64,SUCCESS,SUCCESS,COMPLETED,2,39.86,
Jsoup,65,SUCCESS,SUCCESS,COMPLETED,1,38.49,
Jsoup,66,SUCCESS,SUCCESS,COMPLETED,1,39.35,
Jsoup,69,SUCCESS,SUCCESS,COMPLETED,1,41.84,
Jsoup,70,SUCCESS,SUCCESS,COMPLETED,2,41.01,
Jsoup,68,SUCCESS,SUCCESS,COMPLETED,1,42.7,
Jsoup,72,SUCCESS,SUCCESS,COMPLETED,2,41.77,
Jsoup,71,SUCCESS,SUCCESS,COMPLETED,2,42.97,
Jsoup,74,SUCCESS,SUCCESS,COMPLETED,1,40.62,
Jsoup,73,SUCCESS,SUCCESS,COMPLETED,1,41.75,
Jsoup,75,SUCCESS,SUCCESS,COMPLETED,1,40.72,
Jsoup,76,SUCCESS,SUCCESS,COMPLETED,1,42.2,
Jsoup,77,SUCCESS,SUCCESS,COMPLETED,1,59.55,
Jsoup,78,SUCCESS,SUCCESS,COMPLETED,1,62.06,
Jsoup,79,SUCCESS,SUCCESS,COMPLETED,1,61.47,
Jsoup,80,SUCCESS,SUCCESS,COMPLETED,1,42.3,
Jsoup,81,SUCCESS,SUCCESS,COMPLETED,1,42.11,
Jsoup,83,SUCCESS,SUCCESS,COMPLETED,2,41.32,
Jsoup,84,SUCCESS,SUCCESS,COMPLETED,1,41.93,
Jsoup,82,SUCCESS,SUCCESS,COMPLETED,1,64.53,
Jsoup,85,SUCCESS,SUCCESS,COMPLETED,1,44.32,
Jsoup,87,SUCCESS,SUCCESS,COMPLETED,1,42.82,
Jsoup,86,SUCCESS,SUCCESS,COMPLETED,1,46.23,
Jsoup,88,SUCCESS,SUCCESS,COMPLETED,1,28.93,
JxPath,2,SUCCESS,SUCCESS,COMPLETED,1,16.04,
JxPath,1,SUCCESS,SUCCESS,COMPLETED,2,39.05,
Jsoup,92,SUCCESS,SUCCESS,COMPLETED,3,43.64,
Jsoup,91,SUCCESS,SUCCESS,COMPLETED,3,43.86,
Jsoup,89,SUCCESS,SUCCESS,COMPLETED,1,31.25,
JxPath,3,SUCCESS,SUCCESS,COMPLETED,1,58.95,
Jsoup,93,SUCCESS,SUCCESS,COMPLETED,1,63.13,
Jsoup,90,SUCCESS,SUCCESS,COMPLETED,1,46.3,
JxPath,5,SUCCESS,SUCCESS,COMPLETED,1,38.63,
JxPath,4,SUCCESS,SUCCESS,COMPLETED,6,40.21,
JxPath,8,SUCCESS,SUCCESS,COMPLETED,1,40.95,
JxPath,7,SUCCESS,SUCCESS,COMPLETED,1,42.93,
JxPath,12,SUCCESS,SUCCESS,COMPLETED,1,39.83,
JxPath,6,SUCCESS,SUCCESS,COMPLETED,1,51.04,
JxPath,13,SUCCESS,SUCCESS,COMPLETED,1,20.18,
JxPath,14,SUCCESS,SUCCESS,COMPLETED,1,20.53,
JxPath,11,SUCCESS,SUCCESS,COMPLETED,2,42.94,
JxPath,10,SUCCESS,SUCCESS,COMPLETED,1,43.2,
JxPath,16,SUCCESS,SUCCESS,COMPLETED,4,39.23,
JxPath,15,SUCCESS,SUCCESS,COMPLETED,2,41.23,
JxPath,9,SUCCESS,SUCCESS,COMPLETED,1,45.75,
JxPath,17,SUCCESS,SUCCESS,COMPLETED,2,49.98,
JxPath,19,SUCCESS,SUCCESS,COMPLETED,2,29.75,
JxPath,20,SUCCESS,SUCCESS,COMPLETED,1,50.8,
JxPath,21,SUCCESS,SUCCESS,COMPLETED,2,52.0,
JxPath,22,SUCCESS,SUCCESS,COMPLETED,1,51.71,
JxPath,18,SUCCESS,SUCCESS,COMPLETED,2,53.87,
Jsoup,67,SUCCESS,SUCCESS,COMPLETED,1,227.08,
Lang,9,SUCCESS,SUCCESS,SKIPPED,-1,745.96,Timeout (300s) exceeded
Lang,1,SUCCESS,SUCCESS,COMPLETED,1,75.08,
Lang,3,SUCCESS,SUCCESS,COMPLETED,1,77.63,
Lang,7,SUCCESS,SUCCESS,COMPLETED,1,80.29,
Lang,4,SUCCESS,SUCCESS,COMPLETED,1,80.62,
Lang,5,SUCCESS,SUCCESS,COMPLETED,1,82.37,
Lang,6,SUCCESS,SUCCESS,COMPLETED,1,82.59,
Lang,14,SUCCESS,SUCCESS,COMPLETED,1,55.07,
Lang,10,SUCCESS,SUCCESS,COMPLETED,2,74.63,
Lang,11,SUCCESS,SUCCESS,COMPLETED,1,72.44,
Lang,12,SUCCESS,SUCCESS,COMPLETED,2,72.44,
Lang,13,SUCCESS,SUCCESS,COMPLETED,1,71.74,
Lang,8,SUCCESS,SUCCESS,COMPLETED,2,82.51,
Lang,15,SUCCESS,SUCCESS,COMPLETED,2,32.66,
Lang,16,SUCCESS,SUCCESS,COMPLETED,1,50.57,
Lang,17,SUCCESS,SUCCESS,COMPLETED,1,52.46,
Lang,20,SUCCESS,SUCCESS,COMPLETED,2,51.99,
Lang,19,SUCCESS,SUCCESS,COMPLETED,2,53.12,
Lang,21,SUCCESS,SUCCESS,COMPLETED,1,49.38,
Lang,22,SUCCESS,SUCCESS,COMPLETED,2,39.5,
Lang,23,SUCCESS,SUCCESS,COMPLETED,1,44.76,
Lang,24,SUCCESS,SUCCESS,COMPLETED,1,48.36,
Lang,28,SUCCESS,SUCCESS,COMPLETED,1,48.17,
Lang,26,SUCCESS,SUCCESS,COMPLETED,1,49.3,
Lang,27,SUCCESS,SUCCESS,COMPLETED,1,49.33,
Lang,29,SUCCESS,SUCCESS,COMPLETED,1,45.98,
Lang,30,SUCCESS,SUCCESS,COMPLETED,10,38.57,
Lang,31,SUCCESS,SUCCESS,COMPLETED,2,42.41,
Lang,32,SUCCESS,SUCCESS,COMPLETED,1,44.73,
Lang,35,SUCCESS,SUCCESS,COMPLETED,1,45.89,
